y	x1	x2	error
1.140417397	0.58670547	-0.82658906	0.003053484
1.456026856	0.56631692	-0.86736616	0.090832309
1.265732501	0.57862172	-0.84275656	0.04052393
1.263992821	0.56331242	-0.87337516	-0.136532442
1.373281452	0.54898632	-0.90202736	-0.201915237
1.440211507	0.56885686	-0.86228628	0.104532728
1.57105813	0.56484159	-0.87031682	0.188571185
1.306631032	0.57389323	-0.85221354	0.028524246
1.305917139	0.5683538	-0.8632924	-0.03558191
1.560811777	0.5507577	-0.8984846	0.007768674
1.602101716	0.555954605	-0.88809079	0.113147845
1.469751871	0.55262775	-0.8947445	-0.060073881
1.551246346	0.55185918	-0.89628164	0.011899682
1.457151782	0.553546795	-0.89290641	-0.061327774
1.484084835	0.55181721	-0.89636558	-0.055782596
1.512595092	0.549744875	-0.90051025	-0.053095598
1.570558947	0.543861825	-0.91227635	-0.06961017
1.6969992	0.52430137	-0.95139726	-0.203244165
1.738239645	0.54792368	-0.90415264	0.149677867
1.79124863	0.524079895	-0.95184021	-0.112048979
2.138023053	0.51253711	-0.97492578	0.072150225
2.018961947	0.51749453	-0.96501094	0.023728433
1.973564398	0.529039015	-0.94192197	0.138068013
1.93839343	0.51103615	-0.9779277	-0.149109235
1.478493042	0.541949395	-0.91610121	-0.186259827
1.765359131	0.53703513	-0.92592974	0.03659606
1.811650012	0.536008105	-0.92798379	0.069356996
1.857678201	0.525519715	-0.94896057	-0.02580747
2.198348969	0.505436055	-0.98912789	0.029151027
1.747935372	0.51204982	-0.97590036	-0.324947282
1.91731365	0.52049748	-0.95900504	-0.035727817
2.19055706	0.50510386	-0.98979228	0.016463725
2.073148577	0.50885826	-0.98228348	-0.045939242
2.014208048	0.517820235	-0.96435953	0.023572554
1.966839498	0.528681695	-0.94263661	0.126498932
1.975072385	0.513955665	-0.97208867	-0.070461655
1.941575667	0.51849608	-0.96300784	-0.039535757
2.18040109	0.49418612	-1.01162776	-0.15765214
2.241772697	0.497817135	-1.00436573	-0.0410894
2.108720398	0.50629833	-0.98740334	-0.047796376
2.644927311	0.474016005	-1.05196799	-0.011711814
2.488502737	0.49002792	-1.01994416	0.086435478
2.246086888	0.50002139	-0.99995722	-0.003592273
2.069972634	0.51334372	-0.97331256	0.015677062
1.937031613	0.51315345	-0.9736931	-0.119991968
2.58455356	0.4791939	-1.0416122	0.011639715
2.373979111	0.50162679	-0.99674642	0.1483148
1.91224194	0.516403155	-0.96719369	-0.098437322
2.2252842	0.49908474	-1.00183052	-0.038465643
2.290981883	0.4904149	-1.0191702	-0.105091471
2.646815937	0.479413095	-1.04117381	0.077416846
2.137287023	0.51043606	-0.97912788	0.041105139
2.263727986	0.49669676	-1.00660648	-0.036093399
2.437287741	0.48171897	-1.03656206	-0.09528261
1.87035759	0.518265625	-0.96346875	-0.113998861
2.123479248	0.51085865	-0.9782827	0.033411241
1.944407342	0.52550174	-0.94899652	0.060674973
2.326737718	0.494522175	-1.01095565	-0.006179821
2.452803242	0.48505244	-1.02989512	-0.026995897
2.172051141	0.50389263	-0.99221474	-0.019938223
2.185191774	0.48857375	-1.0228525	-0.239465956
2.363812751	0.490827925	-1.01834415	-0.025871548
2.461512498	0.48537272	-1.02925456	-0.013245635
2.482376577	0.497041735	-1.00591653	0.187783819
2.124619207	0.505717045	-0.98856591	-0.040442233
2.250291273	0.505875225	-0.98824955	0.087556691
2.246872645	0.50342482	-0.99315036	0.04795171
1.968790204	0.52458582	-0.95082836	0.07246594
2.576648028	0.48382376	-1.03235248	0.077462659
1.961237214	0.51997797	-0.96004406	0.000928782
2.495825946	0.4995165	-1.000967	0.238567602
1.550102946	0.541324515	-0.91735097	-0.122722217
2.278650788	0.498187245	-1.00362551	0.001377311
2.191419878	0.50516894	-0.98966212	0.018286029
1.832649687	0.53422375	-0.9315525	0.06672431
2.326429065	0.4960918	-1.0078164	0.017424214
1.935832364	0.52548838	-0.94902324	0.051916626
2.020057703	0.52154989	-0.95690022	0.081696109
2.064282687	0.5098298	-0.9803404	-0.040685937
2.339071061	0.495174715	-1.00965057	0.016109702
1.858050401	0.517191975	-0.96561605	-0.141459074
2.320118901	0.505112925	-0.98977415	0.146159226
1.767033765	0.54235133	-0.91529734	0.107462836
2.198615408	0.50036867	-0.99926266	-0.04585794
2.050234684	0.51480613	-0.97038774	0.016846097
1.786280305	0.53960346	-0.92079308	0.091121354
1.587112336	0.54118614	-0.91762772	-0.087503017
1.45442274	0.54956869	-0.90086262	-0.113473286
1.645154735	0.53463007	-0.93073986	-0.115375259
2.11844777	0.51184346	-0.97631308	0.042592981
1.74076255	0.53819771	-0.92360458	0.027251574
2.419681376	0.5018844	-0.9962312	0.197858602
1.389064798	0.555974285	-0.88805143	-0.099648942
1.835526844	0.52257762	-0.95484476	-0.088552579
1.817253189	0.519979235	-0.96004153	-0.143037532
1.911404534	0.532557525	-0.93488495	0.123267598
1.8421545	0.531327725	-0.93734455	0.037534716
1.793711413	0.53459227	-0.93081546	0.032679834
1.517550395	0.558022015	-0.88395597	0.053716764
1.678633863	0.55596486	-0.88807028	0.189805124
1.180823281	0.59642707	-0.80714586	0.144774835
1.427288856	0.566729185	-0.86654163	0.066907028
1.539336487	0.550048385	-0.89990323	-0.022558759
1.514044505	0.55872036	-0.88255928	0.058647888
1.53054619	0.567239995	-0.86552001	0.176115692
1.608259713	0.55041566	-0.89916868	0.050951144
1.327823998	0.568584885	-0.86283023	-0.010999888
1.281736208	0.587224545	-0.82555091	0.149901352
1.47439068	0.564212655	-0.87157469	0.084498878
1.179547887	0.58191866	-0.83616268	-0.009438884
1.445773028	0.561877845	-0.87624431	0.02821901
1.1362943	0.58238645	-0.8352271	-0.047597129
1.363336142	0.567055375	-0.86588925	0.006756184
1.364878398	0.57689554	-0.84620892	0.120488396
1.535847677	0.549901255	-0.90019749	-0.027886879
1.177742267	0.58079592	-0.83840816	-0.02351845
0.96640487	0.601690885	-0.79661823	-0.016757757
0.881142885	0.615233905	-0.76953219	0.027680138
0.84387421	0.619187835	-0.76162433	0.026548235
0.984477126	0.59671322	-0.80657356	-0.048660747
1.12235593	0.57686739	-0.84626522	-0.122348111
1.19268353	0.590552225	-0.81889555	0.095974269
1.030731995	0.604364745	-0.79127051	0.07390317
0.776359852	0.62281148	-0.75437704	-0.008534438
1.022668134	0.60881792	-0.78236416	0.108903441
0.91238557	0.618725485	-0.76254903	0.090874325
0.894390364	0.611320755	-0.77735849	0.004393927
0.98406083	0.60559492	-0.78881016	0.039227452
0.422028441	0.650944185	-0.69811163	-0.133412459
0.403287288	0.65250463	-0.69499074	-0.140584816
0.93595796	0.595585525	-0.80882895	-0.10867398
0.770540235	0.635174395	-0.72965121	0.091353233
0.619979467	0.63810684	-0.72378632	-0.035255414
0.461738007	0.6349273	-0.7301454	-0.2194869
0.444351462	0.65560875	-0.6887825	-0.076869365
0.49715009	0.65184631	-0.69630738	-0.051587807
0.523977011	0.68404459	-0.63191082	0.187835583
0.663856098	0.650546595	-0.69890681	0.105448091
0.450711581	0.671740335	-0.65651933	0.039448039
0.40604249	0.675435645	-0.64912871	0.018135527
0.275029012	0.68510758	-0.62978484	-0.054977692
0.51072245	0.657949965	-0.68410007	0.006267139
0.297338971	0.679633545	-0.64073291	-0.064863116
0.230395684	0.69641181	-0.60717638	-0.037867144
0.121242119	0.705040735	-0.58991853	-0.104189431
0.298011821	0.694688415	-0.61062317	0.020748573
0.304219575	0.70163512	-0.59672976	0.062328335
0.449157059	0.68126549	-0.63746902	0.096709962
0.157523649	0.718807765	-0.56238447	-0.007280827
0.074652609	0.71297997	-0.57404006	-0.114659532
0.312094352	0.69865726	-0.60268548	0.055335578
-0.047068386	0.716701015	-0.56659797	-0.220536409
0.168494672	0.732800015	-0.53439997	0.055598722
0.008685374	0.723822435	-0.55235513	-0.136390161
-0.030116068	0.72072787	-0.55854426	-0.187217833
0.36709351	0.710511495	-0.57897701	0.166888697
0.066007192	0.713097635	-0.57380473	-0.122793334
-0.058893765	0.74247221	-0.51505558	-0.141629931
0.065748435	0.74584041	-0.50831918	-0.007583095
0.232075474	0.73332995	-0.5333401	0.120953085
0.199941572	0.714809315	-0.57038137	0.018505252
0.169712971	0.754611705	-0.49077659	0.118210538
0.189168059	0.763937065	-0.47212587	0.156654677
-0.201738166	0.77235361	-0.45529278	-0.220846238
0.309836784	0.72839508	-0.54320984	0.18165517
-0.238923433	0.781437245	-0.43712551	-0.24753783
0.221848651	0.776659365	-0.44668127	0.20822902
-0.128719754	0.78609058	-0.42781884	-0.133556553
0.098967344	0.784885715	-0.43022857	0.093256304
-0.120455452	0.77052757	-0.45894486	-0.142171055
-0.031904136	0.78760333	-0.42479334	-0.035746072
-0.007751791	0.792051515	-0.41589697	-0.009331251
0.067884463	0.793306505	-0.41338699	0.066764391
-0.028187369	0.814162075	-0.37167585	-0.033201478
-0.106248326	0.80172431	-0.39655138	-0.106322657
0.003659526	0.79392411	-0.41215178	0.002736615
-0.030806364	0.808314595	-0.38337081	-0.032534676
0.118071497	0.841626515	-0.31674697	0.074752328
0.110236205	0.828355585	-0.34328883	0.090135225
0.006846051	0.820792535	-0.35841493	-0.003962187
-0.001118475	0.839239575	-0.32152085	-0.039612081
-0.121896967	0.85173803	-0.29652394	-0.188817561
0.022933325	0.846746715	-0.30650657	-0.031698059
0.137986457	0.838384565	-0.32323087	0.101152086
0.239174412	0.867154435	-0.26569113	0.126431458
0.185989194	0.8740084	-0.2519832	0.049058112
0.093837928	0.88147409	-0.23705182	-0.072112756
0.000660292	0.866999175	-0.26600165	-0.111561944
0.082735682	0.878218505	-0.24356299	-0.070217681
0.269838655	0.88980308	-0.22039384	0.068223826
0.095209838	0.8726601	-0.2546798	-0.036777415
0.358238581	0.914846935	-0.17030613	0.028493119
0.143676103	0.87573557	-0.24852886	0.000279189
0.276560028	0.89962465	-0.2007507	0.028433256
-0.021811163	0.89689936	-0.20620128	-0.256548312
0.235102527	0.88250221	-0.23499558	0.064937161
0.456354784	0.925816875	-0.14836625	0.060607633
0.482494144	0.93469472	-0.13061056	0.028927454
0.221277223	0.89392893	-0.21214214	0.000711126
0.590358632	0.930621505	-0.13875699	0.163809193
0.373624432	0.92355538	-0.15288924	-0.008023866
0.506331269	0.957001845	-0.08599631	-0.109908214
0.437717624	0.94362523	-0.11274954	-0.077987543
0.305127729	0.920107665	-0.15978467	-0.055518551
0.8441847	0.990181125	-0.01963775	-0.060036808
0.557772195	0.954797345	-0.09040531	-0.041283255
0.361170244	0.9478101	-0.1043798	-0.185025398
0.774034871	0.982070905	-0.03585819	-0.05471049
0.968235563	0.981461605	-0.03707679	0.145027711
0.779783877	0.97280279	-0.05439442	0.033263771
0.707096324	0.97625857	-0.04748286	-0.069580763
0.710680293	0.97869852	-0.04260296	-0.087648733
0.717262972	0.97204653	-0.05590694	-0.02273724
1.020794864	0.987451205	-0.02509759	0.142346008
1.368154265	1.03686151	0.07372302	-0.034430108
1.290902385	1.023242495	0.04648499	0.044972096
0.767255794	0.97633842	-0.04732316	-0.010125165
1.066843376	1.01039988	0.02079976	-0.039859362
1.247447192	1.02184094	0.04368188	0.017112125
1.799405586	1.05227829	0.10455658	0.208297196
1.419914816	1.033733385	0.06746677	0.054132434
1.752674798	1.0644754	0.1289508	0.003993868
1.4927817	1.038628335	0.07725667	0.069194643
1.399564105	1.04938698	0.09877396	-0.15528254
1.959416337	1.08361775	0.1672355	-0.051559366
1.600304901	1.05478353	0.10956706	-0.022561278
1.685094243	1.0565176	0.1130352	0.040062265
1.954034591	1.06981596	0.13963192	0.134018284
1.612196182	1.061081775	0.12216355	-0.091896149
1.926645983	1.080126355	0.16025271	-0.035123386
2.046871809	1.092761475	0.18552295	-0.095860222
2.294590189	1.098681975	0.19736395	0.064317134
2.405887739	1.10956308	0.21912616	0.010155227
2.231367851	1.09399063	0.18798126	0.070605588
2.274820808	1.10521074	0.21042148	-0.054019087
2.243212379	1.101449865	0.20289973	-0.028588149
2.006080507	1.082871665	0.16574333	0.005671036
2.582510285	1.134870635	0.26974127	-0.22094827
2.451622116	1.116991385	0.23398277	-0.060466338
2.804132964	1.138693495	0.27738699	-0.063699125
2.786318267	1.12587104	0.25174208	0.131519899
2.919042456	1.13811262	0.27622524	0.061038861
2.957044221	1.144019815	0.28803963	-0.001696607
2.955986056	1.14803116	0.29606232	-0.072156152
3.208277472	1.15235427	0.30470854	0.104439182
2.872183681	1.12740566	0.25481132	0.192322026
3.751446772	1.18041145	0.3608229	0.13362499
3.105207542	1.147927575	0.29585515	0.078867606
3.331958154	1.17359156	0.34718312	-0.157308189
3.88242693	1.19618714	0.39237428	-0.041679318
3.564932162	1.174143365	0.34828673	0.065350723
3.254033204	1.16828309	0.33656618	-0.136777655
3.956863671	1.199221925	0.39844385	-0.027589964
3.817981781	1.195580985	0.39116197	-0.094126111
3.792339951	1.19566609	0.39133218	-0.121451418
3.818540738	1.194901305	0.38980261	-0.080135279
3.783258396	1.18762416	0.37524832	0.026946161
4.293078203	1.216228875	0.43245775	-0.038083707
4.285650373	1.21203818	0.42407636	0.041263829
4.856844127	1.24179944	0.48359888	-0.022824503
4.76522491	1.24031944	0.48063888	-0.081805321
4.746553474	1.229626645	0.45925329	0.132077122
5.079869679	1.260304855	0.52060971	-0.217144309
5.008998246	1.244062295	0.48812459	0.0792152
5.160803443	1.25742346	0.51484692	-0.070102101
4.635604641	1.230376555	0.46075311	0.005005164
5.375340574	1.26297336	0.52594672	0.016732272
5.157185941	1.25528497	0.51056994	-0.024924157
5.013334606	1.24763452	0.49526904	0.003918019
5.22845222	1.258669415	0.51733883	-0.030988586
5.584811393	1.27710453	0.55420906	-0.105906921
5.693158628	1.273947385	0.54789477	0.077505534
5.240050344	1.25690748	0.51381496	0.020939212
5.798740056	1.288619525	0.57723905	-0.169985949
5.73008387	1.282326575	0.56465315	-0.085889254
5.892314714	1.285174535	0.57034907	0.007456479
5.63923505	1.28082977	0.56165954	-0.140696643
5.956525082	1.29460766	0.58921532	-0.159393351
6.097173734	1.301986195	0.60397239	-0.202579765
5.817171288	1.274012765	0.54802553	0.199968753
5.988257675	1.289045245	0.57809049	0.009126384
5.861612612	1.292903515	0.58580703	-0.212234265
6.502502371	1.307538325	0.61507665	0.062623587
6.639868801	1.31277128	0.62554256	0.066509161
7.273214713	1.33343048	0.66686096	0.159512788
7.054852787	1.330436145	0.66087229	0.020790189
6.234964496	1.29937132	0.59874264	0.000671615
6.581359993	1.31247238	0.62494476	0.015661486
6.949261633	1.329722795	0.65944559	-0.065894356
6.783135013	1.32226004	0.64452008	-0.035753722
7.577970349	1.34889517	0.69779034	0.045822658
7.82432865	1.362152325	0.72430465	-0.076052263
7.98993287	1.36867913	0.73735826	-0.094965952
7.863338312	1.35752107	0.71504214	0.092594725
7.316193473	1.33563923	0.67127846	0.143458855
8.392331783	1.37201797	0.74403594	0.212217833
8.791423705	1.394374075	0.78874815	-0.040589821
7.830325212	1.365918	0.731836	-0.176254356
8.99189336	1.397934065	0.79586813	0.053764708
7.855061677	1.36609696	0.73219392	-0.156582526
8.134838891	1.368340995	0.73668199	0.059551726
8.916733657	1.399890145	0.79978029	-0.079970995
8.389048887	1.373903065	0.74780613	0.154930687
9.112756228	1.405060185	0.81012037	-0.039689459
9.261969359	1.41030568	0.82061136	-0.049856217
8.614948554	1.39124655	0.7824931	-0.124363518
8.505680971	1.38252506	0.76505012	0.022294833
8.835164871	1.39417714	0.78835428	0.009003029
9.292379765	1.41719262	0.83438524	-0.23078849
10.06962233	1.437067095	0.87413419	-0.076739761
9.361230777	1.413737025	0.82747405	-0.055597619
9.653032097	1.415431405	0.83086281	0.18413674
9.330340436	1.407162365	0.81432473	0.114186999
9.603111465	1.41570201	0.83140402	0.125887337
9.436788467	1.41616885	0.8323377	-0.054812826
9.297512978	1.412351145	0.82470229	-0.076835142
9.917771472	1.43109294	0.86218588	-0.039186001
9.775341862	1.4313343	0.8626686	-0.189233097
10.48069506	1.445074695	0.89014939	0.07766101
10.16552125	1.434903585	0.86980717	0.087957191
8.856022063	1.399219865	0.79843973	-0.120589102
10.69298895	1.45297194	0.90594388	0.033680092
9.85210737	1.42787188	0.85574376	-0.003470072
10.35764665	1.44091193	0.88182386	0.0884441
10.14270453	1.441474745	0.88294949	-0.144541677
10.6887541	1.448010905	0.89602181	0.19080078
10.9052724	1.457465655	0.91493131	0.098745217
10.93931494	1.457891195	0.91578239	0.118794333
10.45590961	1.45039914	0.90079828	-0.119566418
10.75759906	1.45249622	0.90499244	0.11381613
11.07847924	1.46446063	0.92892126	0.040781015
9.833104308	1.434720645	0.86944129	-0.238653122
11.72518368	1.48265447	0.96530894	0.074755543
11.49153644	1.47905684	0.95811368	-0.036418354
11.72017925	1.485340265	0.97068053	-0.02210272
10.57921267	1.45531856	0.91063712	-0.156847708
11.37955038	1.471471385	0.94294277	0.107704854
11.3914109	1.474894385	0.94978877	0.004350131
10.8686957	1.46289577	0.92579154	-0.117074347
10.51063726	1.452053445	0.90410689	-0.118705119
11.43435416	1.47534492	0.95068984	0.032085134
11.20929585	1.47252297	0.94504594	-0.097882781
11.69513409	1.484014205	0.96802841	-0.001751722
11.10152793	1.463940155	0.92788031	0.081114698
11.24964363	1.472356525	0.94471305	-0.051938791
10.92133807	1.4577299	0.9154598	0.106122534
11.68168826	1.484256315	0.96851263	-0.023479358
11.29343206	1.477644565	0.95528913	-0.186621855
11.24344272	1.46773502	0.93547004	0.096691298
11.9083498	1.491944065	0.98388813	-0.061314929
11.30539819	1.472746655	0.94549331	-0.009303351
12.65468895	1.511576135	1.02315227	-0.003825943
11.85897457	1.488792015	0.97758403	-0.001886432
12.79049833	1.51084005	1.0216801	0.158158914
12.59984797	1.511299525	1.02259905	-0.048827389
11.60428107	1.48284135	0.9656827	-0.05252666
12.05739553	1.496595815	0.99319163	-0.073747709
11.48019172	1.479791625	0.95958325	-0.072724617
12.29351937	1.501078685	1.00215737	0.005736307
12.65740541	1.51171301	1.02342602	-0.005979802
11.93238757	1.492980985	0.98596197	-0.07317857
12.34201967	1.502616395	1.00523279	0.000274709
12.00930107	1.49007594	0.98015188	0.104180995
11.05004098	1.46484505	0.9296901	-0.000432536
11.53813072	1.4821506	0.9643012	-0.095105308
12.24541568	1.500561105	1.00112221	-0.024230861
11.64247723	1.484067965	0.96813593	-0.05624729
12.1919928	1.49629961	0.99259922	0.071164126
11.41614415	1.477437565	0.95487513	-0.056897209
12.1167679	1.49577455	0.9915491	0.014212287
12.50184935	1.50584995	1.0116999	0.046245557
12.55761426	1.50871546	1.01743092	0.000674181
13.23024269	1.52696388	1.05392776	0.018330617
12.67463661	1.51285236	1.02570472	-0.029325564
12.22661788	1.49685167	0.99370334	0.086561631
12.05214049	1.496252685	0.99250537	-0.067054549
12.01582105	1.49518037	0.99036074	-0.066072617
11.91546747	1.48815477	0.97630954	0.076542781
12.22426281	1.496948455	0.99389691	0.080834083
11.52721919	1.482875835	0.96575167	-0.130765956
12.16450402	1.499624355	0.99924871	-0.072351934
12.38654408	1.50720887	1.01441774	-0.11706557
12.83963858	1.512857125	1.02571425	0.135506568
11.68785699	1.484511815	0.96902363	-0.026053635
11.96245079	1.49223107	0.98446214	-0.01714557
12.04640853	1.49440056	0.98880112	-0.008394909
12.81176484	1.512222425	1.02444485	0.130245271
11.73054161	1.48830754	0.97661508	-0.113640135
11.80230696	1.486954475	0.97390895	0.004645688
12.43779193	1.504441365	1.00888273	0.031851016
12.73750541	1.516813895	1.03362779	-0.108048596
11.49036154	1.477896695	0.95579339	0.001763314
11.27135836	1.47271269	0.94542538	-0.042200727
12.04260739	1.49156	0.98312	0.086226552
10.90721921	1.45936572	0.91873144	0.038140393
11.92311284	1.492613915	0.98522783	-0.069738042
11.93569963	1.493514405	0.98702881	-0.088356115
10.94023559	1.465579885	0.93115977	-0.134678994
11.78491609	1.48379996	0.96759992	0.095356456
11.9942311	1.495115785	0.99023157	-0.085417763
11.50192528	1.483417155	0.96683431	-0.174549911
11.66382686	1.48247293	0.96494586	0.019594354
10.78788766	1.456749295	0.91349859	0.004896751
10.62703	1.457003145	0.91400629	-0.164298309
11.14574149	1.468938275	0.93787655	-0.041218908
10.19789426	1.44407922	0.88815844	-0.173056783
11.06238485	1.46225029	0.92450058	0.097998689
11.00384859	1.464093475	0.92818695	-0.021654994
10.64716383	1.454992755	0.90998551	-0.078223893
10.58595858	1.454950155	0.90990031	-0.138034063
12.21368853	1.50632277	1.01264554	-0.258607855
10.41740028	1.44164501	0.88329002	0.124692309
11.49933473	1.47843507	0.95687014	-0.007518871
11.03490007	1.460138385	0.92027677	0.140332885
10.75851476	1.45634757	0.91269514	-0.011288556
10.5162823	1.452785575	0.90557115	-0.136942875
11.36582902	1.469520415	0.93904083	0.159389366
10.62409776	1.447364915	0.89472983	0.147064429
10.11454408	1.436177845	0.87235569	-0.003512182
9.407534532	1.4196477	0.8392954	-0.191547271
10.26906646	1.44078197	0.88156394	0.004028131
9.552758282	1.414419905	0.82883981	0.11496279
9.507129123	1.416497365	0.83299473	0.005404097
9.564638895	1.41811087	0.83622174	0.013112705
9.804816877	1.42757717	0.85515434	-0.041510731
9.440561829	1.41371335	0.8274267	0.02445993
9.548264423	1.41852687	0.83705374	-0.0161228
9.513954474	1.420060995	0.84012199	-0.097936464
9.84950496	1.42830344	0.85660688	-0.019625358
8.875420304	1.395621895	0.79124379	0.006284259
9.927374796	1.43067183	0.86134366	-0.016299133
9.017268756	1.394101815	0.78820363	0.193344591
9.537556188	1.418077735	0.83615547	-0.012945975
9.441684612	1.41094046	0.82188092	0.11047847
9.066309835	1.400566045	0.80113209	0.049320475
8.137619373	1.3712571	0.7425142	-0.020747485
8.591925211	1.39389534	0.78779068	-0.225866661
9.051191531	1.39750791	0.79501582	0.125798968
8.157534774	1.377868625	0.75573725	-0.19076892
8.930594061	1.39875864	0.79751728	-0.032203663
8.150729135	1.368053075	0.73610615	0.083621735
8.790418273	1.390970315	0.78194063	0.059270443
8.644199675	1.383590255	0.76718051	0.129760032
7.925654055	1.367809365	0.73561873	-0.13453282
8.061088257	1.367940285	0.73588057	-0.002815926
8.157083549	1.372702935	0.74540587	-0.042632745
8.02155355	1.363129885	0.72625977	0.093671865
7.314153069	1.343386785	0.68677357	-0.067576884
7.809150966	1.36540685	0.7308137	-0.182971685
7.862990772	1.36274074	0.72548148	-0.053937739
8.190056591	1.373565935	0.74713187	-0.034390454
7.599572986	1.355334075	0.71066815	-0.110325385
6.910065044	1.32945406	0.65890812	-0.097974997
6.477725585	1.308676005	0.61735201	0.008943633
7.507382912	1.3501726	0.7003452	-0.059864333
6.504465673	1.311636675	0.62327335	-0.039836507
6.49099379	1.31594634	0.63189268	-0.164021854
7.167429294	1.335560545	0.67112109	-0.00319814
6.845878559	1.323661995	0.64732399	-0.009668566
6.778765634	1.326147545	0.65229509	-0.142015344
6.098312088	1.290767575	0.58153515	0.076991771
6.703820771	1.31461524	0.62923048	0.08309964
5.930568031	1.285777895	0.57155579	0.031063949
6.236169155	1.301370205	0.60274041	-0.048132907
5.991852893	1.29722101	0.59444202	-0.188865427
5.795914232	1.28127468	0.56254936	0.005281292
5.429590478	1.269933185	0.53986637	-0.091339481
5.496466347	1.267057995	0.53411599	0.04288708
5.823982299	1.28266356	0.56532712	-0.000120505
